marketid	upstreamid	downstreamid	cites_cites	cites_size	kn_similarity	kn_similarity_sq	domain_similarity	cites_rankcmd	cites_experience	match	removeup	removedown
1	1	1	0	.23079006	0	0	0	0	0	0	0	0
1	1	2	.29118624	.46158013	.29978627	.089871809	.76674402	.28899488	.020294584	0	0	0
1	1	3	.30275774	.23079006	.4393822	.19305672	.75726467	.10321245	.0086976793	1	0	0
1	1	4	.44597113	.23079006	.11011104	.012124442	.77885783	.10321246	.0057984525	0	0	0
1	1	5	.36349627	.51606226	.17980836	.032331046	.3883974	.061927479	.017395359	0	0	0
1	1	6	.36204052	.46158013	.14144459	.020006573	.39847711	.061927479	.0057984525	0	0	0
1	1	7	.51606226	0	.23102689	.053373422	.7609483	0	.51606226	0	0	0
1	1	8	.48963907	.23079006	.088475816	.0078279702	.35762122	0	0	0	0	0
1	1	9	.51495618	.32638645	.049631812	.0024633168	.34823105	.20642492	.011596905	0	0	1
1	2	1	0	.37196031	.014036189	.0001970146	0	0	0	0	0	0
1	2	2	.46929976	.74392062	.0044773691	.000020046835	.078492932	.46576798	.032708429	0	0	0
1	2	3	.48794937	.37196031	.0062046298	.00003849743	.06835945	.1663457	.014017897	0	0	0
1	2	4	.71876389	.37196031	.58654982	.34404069	.95836943	.16634572	.0093452642	1	0	0
1	2	5	.58584058	.83172852	.23791891	.05660541	.78149587	.099807426	.028035793	0	0	0
1	2	6	.58349437	.74392062	.31103471	.096742593	.81194627	.099807426	.0093452642	0	0	0
1	2	7	.83172852	0	.33357635	.11127318	.8839258	0	.83172852	0	0	0
1	2	8	.78914273	.37196031	.044481248	.0019785813	.23662522	0	0	0	0	0
1	2	9	.82994586	.52603132	.21739136	.047259003	.89424092	.33269143	.018690528	0	0	1
1	3	1	0	0	0	0	0	0	0	0	0	0
1	3	2	0	0	.43938223	.19305675	.97088194	0	0	1	0	0
1	3	3	0	0	.3828145	.14654694	.99455023	0	0	0	0	0
1	3	4	0	0	.10858054	.011789733	.094256803	0	0	0	0	0
1	3	5	0	0	.0081311278	.000066115237	.023734644	0	0	0	0	0
1	3	6	0	0	.0054515777	.0000297197	0	0	0	0	0	0
1	3	7	0	0	.0087287696	.00007619142	.07427112	0	0	0	0	0
1	3	8	0	0	.00039715998	1.5773605e-07	.29970458	0	0	0	0	0
1	3	9	0	0	.0020599249	4.2432907e-06	0	0	0	0	0	1
1	4	1	0	.44721359	0	0	0	0	0	0	1	0
1	4	2	.5642463	.89442718	.010273869	.00010555239	.01843217	.56	.039325844	0	1	0
1	4	3	.58666903	.44721359	.0047133584	.000022215747	.033029888	.19999999	.016853932	0	1	0
1	4	4	.86418086	.44721359	.20902985	.043693479	.76091933	.2	.011235955	0	1	0
1	4	5	.70436513	1	.13839252	.01915249	.37579319	.12	.033707865	0	1	0
1	4	6	.70154423	.89442718	.16726956	.027979106	.38332173	.12	.011235955	0	1	0
1	4	7	1	0	.18094352	.032740556	.3690221	0	1	0	1	0
1	4	8	.94879842	.44721359	.21686295	.047029536	.27264607	0	0	0	1	0
1	4	9	.99785668	.63245553	.77009916	.59305274	.96429241	.40000001	.02247191	1	1	1
1	5	1	0	.24727668	.010534615	.00011097812	0	0	0	0	0	0
1	5	2	.31198728	.49455336	.0087764086	.000077025346	.023081336	.30963936	.021744339	0	0	0
1	5	3	.3243854	.24727668	.013501927	.00018230204	.032983534	.11058549	.0093190018	0	0	0
1	5	4	.47782931	.24727668	.090132013	.0081237797	.74546677	.1105855	.006212668	0	0	0
1	5	5	.38946283	.55292743	.1844144	.034008671	.37368375	.066351295	.018638004	0	0	0
1	5	6	.38790306	.49455336	.18229294	.033230714	.65050519	.066351295	.006212668	0	0	0
1	5	7	.55292743	0	.22730844	.051669125	.58452433	0	.55292743	1	0	0
1	5	8	.52461666	.24727668	.32892159	.10818941	.31253576	0	0	0	0	0
1	5	9	.55174237	.34970203	.60755825	.36912704	.90728533	.22117099	.012425336	0	0	1
1	6	1	0	.20798147	0	0	0	0	0	0	0	0
1	6	2	.26240879	.41596293	.0017760791	3.1544569e-06	.24199674	.260434	.018288905	0	0	0
1	6	3	.27283671	.20798147	.0022069756	4.8707411e-06	.21996334	.093012139	.0078381021	0	0	0
1	6	4	.40189657	.20798147	.067637518	.0045748339	.94761497	.093012147	.0052254014	0	0	0
1	6	5	.32757255	.46506071	.10657761	.011358785	.78434998	.055807289	.015676204	0	0	0
1	6	6	.32626066	.41596293	.10789296	.011640891	.88044143	.055807289	.0052254014	0	0	0
1	6	7	.46506071	0	.11103868	.01232959	.96552134	0	.46506071	0	0	0
1	6	8	.44124886	.20798147	.33645946	.11320496	.47713643	0	0	1	0	0
1	6	9	.46406394	.29413024	.020582283	.00042363038	.69249284	.18602429	.010450803	0	0	1
1	7	1	0	.28316483	0	0	0	0	0	0	0	0
1	7	2	.35726711	.56632966	.0093861958	.000088100671	.032930642	.35457847	.024900174	0	0	0
1	7	3	.37146464	.28316483	.011097019	.00012314382	.036480617	.12663516	.010671503	0	0	0
1	7	4	.54717845	.28316483	.60721719	.36871272	.80172932	.12663516	.0071143354	0	0	0
1	7	5	.44598699	.63317585	.34355083	.11802717	.41079855	.075981103	.021343006	0	0	0
1	7	6	.44420084	.56632966	.38281447	.14654692	.72393024	.075981103	.0071143354	1	0	0
1	7	7	.63317585	0	.38026634	.14460249	.67026287	0	.63317585	0	0	0
1	7	8	.60075623	.28316483	.10295469	.010599667	.31081861	0	0	0	0	0
1	7	9	.63181871	.40045556	.29346117	.086119458	.89900476	.25327033	.014228671	0	0	1
1	8	1	0	.23057418	.48070365	.231076	0	0	0	1	0	0
1	8	2	.29091385	.46114835	.0033136217	.000010980089	.098562434	.28872454	.0202756	0	0	0
1	8	3	.30247453	.23057418	.0002023444	4.0943256e-08	.049827393	.1031159	.0086895423	0	0	0
1	8	4	.44555396	.23057418	.0029865182	8.9192908e-06	.3584322	.10311591	.0057930285	0	0	0
1	8	5	.36315626	.51557952	.098032117	.0096102962	.38594726	.061869547	.017379085	0	0	0
1	8	6	.36170182	.46114835	.0045114104	.000020352823	.68882078	.061869547	.0057930285	0	0	0
1	8	7	.51557952	0	.25699884	.066048399	.76951563	0	.51557952	0	0	0
1	8	8	.48918104	.23057418	.0008810187	7.7619393e-07	.12213836	0	0	0	0	0
1	8	9	.51447445	.32608113	.13307156	.017708039	.047386799	.20623182	.011586057	0	0	1
1	9	1	0	.31310976	0	0	0	0	0	0	0	0
1	9	2	.39504841	.62621951	.022965116	.00052739657	.14756811	.39207542	.027533388	0	0	0
1	9	3	.41074732	.31310976	.023349842	.00054521515	.14906551	.14002693	.011800023	0	0	0
1	9	4	.60504299	.31310976	.14621429	.02137862	.9317174	.14002694	.0078666816	0	0	0
1	9	5	.49315047	.70013469	.63669693	.40538299	.73137438	.084016167	.023600046	1	0	0
1	9	6	.49117544	.62621951	.37135229	.13790251	.70407403	.084016167	.0078666816	0	0	0
1	9	7	.70013469	0	.68096286	.46371043	.80165547	0	.70013469	0	0	0
1	9	8	.66428667	.31310976	.052187428	.0027235276	.24809232	0	0	0	0	0
1	9	9	.69863409	.44280407	.13571206	.018417763	.94108403	.28005388	.015733363	0	0	1
2	1	1	.46944159	.33634835	.040277533	.0016222796	.36455554	.26907867	.15566537	0	0	0
2	1	2	.34655571	.33634835	.046639562	.0021752487	.15513907	.40361807	0	0	0	0
2	1	3	.46944159	0	.044905357	.002016491	.40702942	0	.67269671	0	0	0
2	1	4	0	0	0	0	0	0	0	0	0	0
2	1	5	.43790343	.33634835	.194372	.037780475	.87746572	0	0	0	0	0
2	1	6	.67269671	.47566843	.10933648	.011954466	.29718682	.17938581	.38916337	0	0	1
2	1	7	.54754436	.33634835	.48208016	.23240128	.73196858	.13453934	.094511114	1	0	0
2	1	8	.40925902	0	.018855315	.00035552291	.72866571	0	.244617	0	0	0
2	1	9	.57201028	.33634835	.11806177	.013938583	.14878607	.5381574	.027797386	0	0	0
2	1	10	.33072898	0	.0034740386	.000012068944	.22334674	0	.10007059	0	0	0
2	1	11	.39922032	.33634835	.031314578	.00098060281	.27341944	.5381574	0	0	0	0
2	1	12	.5300343	.33634835	.039787274	.0015830272	.85440123	0	0	0	0	0
2	1	13	.65590012	.67269671	.070801057	.0050127897	.29483783	.13453935	.32244968	0	0	1
2	2	1	0	0	.72424406	.52452946	.95833564	0	0	1	0	0
2	2	2	0	0	.0081806667	.000066923305	.011492081	0	0	0	0	0
2	2	3	0	0	.67124254	.45056653	.93204802	0	0	0	0	0
2	2	4	0	0	0	0	0	0	0	0	0	0
2	2	5	0	0	.008065667	.000065054985	.14479107	0	0	0	0	0
2	2	6	0	0	.28819406	.083055817	.8335284	0	0	0	0	1
2	2	7	0	0	.1263855	.015973294	.73166752	0	0	0	0	0
2	2	8	0	0	.13531892	.01831121	.40502134	0	0	0	0	0
2	2	9	0	0	.39038536	.15240073	.31323338	0	0	0	0	0
2	2	10	0	0	0	0	.8154251	0	0	0	0	0
2	2	11	0	0	.02089835	.00043674101	.15206094	0	0	0	0	0
2	2	12	0	0	.13846493	.019172536	.34346968	0	0	0	0	0
2	2	13	0	0	.22977272	.0527955	.82498789	0	0	0	0	1
2	3	1	.13494013	.096682727	.078506365	.0061632493	.27546084	.077346176	.044745725	0	0	0
2	3	2	.099616803	.096682727	.1418469	.020120542	.26866445	.11601928	0	0	0	0
2	3	3	.13494013	0	.08376725	.0070169521	.33016568	0	.19336545	0	0	0
2	3	4	0	0	0	0	0	0	0	0	0	0
2	3	5	.12587455	.096682727	.29832357	.088996954	.91457343	0	0	1	0	0
2	3	6	.19336545	.13673002	.11583291	.013417263	.21046545	.051564123	.11186431	0	0	1
2	3	7	.15739064	.096682727	.52035081	.27076498	.66997945	.038673088	.027167046	0	0	0
2	3	8	.11764076	0	.067843504	.004602741	.74030864	0	.070314713	0	0	0
2	3	9	.16442332	.096682727	.20888345	.043632295	.10789349	.15469237	.0079903081	0	0	0
2	3	10	.095067441	0	.10320676	.010651636	.20697005	0	.02876511	0	0	0
2	3	11	.11475515	.096682727	.11076297	.012268435	.27963096	.15469237	0	0	0	0
2	3	12	.1523574	.096682727	.046682283	.0021792357	.78574169	0	0	0	0	0
2	3	13	.1885373	.19336545	.078775711	.0062056128	.22604436	.038673092	.092687577	0	0	1
2	4	1	.38595548	.27653173	.24205619	.058591198	.85868067	.22122538	.12798163	0	0	0
2	4	2	.28492379	.27653173	.03509035	.0012313327	.2970503	.3318381	0	0	0	0
2	4	3	.38595548	0	.24958211	.062291231	.91348338	0	.55306345	0	0	0
2	4	4	0	0	0	0	0	0	0	0	0	0
2	4	5	.36002612	.27653173	.017887257	.00031995398	.78700221	0	0	0	0	0
2	4	6	.55306345	.39107493	.17863068	.031908918	.73304743	.1474836	.31995407	0	0	1
2	4	7	.45016837	.27653173	.15650617	.02449418	.91957498	.11061269	.077703133	0	0	0
2	4	8	.33647585	0	.73375773	.53840041	.96286958	0	.201114	1	0	0
2	4	9	.47028324	.27653173	.28146061	.079220079	.26873645	.44245079	.022853862	0	0	0
2	4	10	.27191171	0	0	0	.79822022	0	.082273908	0	0	0
2	4	11	.32822245	.27653173	.12529242	.015698191	.30493721	.44245079	0	0	0	0
2	4	12	.4357723	.27653173	.13916904	.019368021	.82868505	0	0	0	0	0
2	4	13	.53925401	.55306345	.33392152	.11150359	.75591731	.1106127	.2651048	0	0	1
2	5	1	.18378229	.13167746	.026304219	.0006919119	.068735696	.10534196	.060941637	0	0	0
2	5	2	.13567354	.13167746	.51431298	.26451784	.96968639	.15801296	0	1	0	0
2	5	3	.18378229	0	.027189432	.00073926518	.12155697	0	.26335493	0	0	0
2	5	4	0	0	0	0	0	0	0	0	0	0
2	5	5	.17143539	.13167746	.080904759	.00654558	.26459461	0	0	0	0	0
2	5	6	.26335493	.18622005	.029080968	.00084570271	.026771385	.070227981	.15235408	0	0	1
2	5	7	.21435887	.13167746	.10385271	.010785386	.20629476	.052670982	.03700028	0	0	0
2	5	8	.16022134	0	.032414496	.0010506995	.40587306	0	.095765427	0	0	0
2	5	9	.22393706	.13167746	.05652041	.0031945568	.058172561	.21068394	.010882434	0	0	0
2	5	10	.12947752	0	.0075377515	.000056817698	.3806335	0	.039176766	0	0	0
2	5	11	.15629129	.13167746	.0030333512	9.2012197e-06	.17435236	.21068394	0	0	0	0
2	5	12	.20750381	.13167746	.001988248	3.9531301e-06	.065362789	0	0	0	0	0
2	5	13	.25677919	.26335493	.022435643	.00050335808	.11063895	.052670985	.12623625	0	0	1
2	6	1	.69785023	.5	.35807961	.12822101	.97987527	.39999998	.23140496	0	1	0
2	6	2	.51517373	.5	.052116439	.0027161231	.059841771	.60000002	0	0	1	0
2	6	3	.69785023	0	.33581957	.11277478	.98149657	0	1	0	1	0
2	6	4	0	0	0	0	0	0	0	0	1	0
2	6	5	.65096706	.5	.020905126	.00043702428	.28291345	0	0	0	1	0
2	6	6	1	.70710677	.67913222	.46122056	.91728193	.26666668	.57851237	1	1	1
2	6	7	.81395429	.5	.28395724	.080631718	.83500028	.19999999	.14049587	0	1	0
2	6	8	.60838562	0	.27550688	.075904042	.75774068	0	.36363637	0	1	0
2	6	9	.85032415	.5	.53885508	.2903648	.3197481	.80000001	.041322313	0	1	0
2	6	10	.49164647	0	0	0	.80021238	0	.14876033	0	1	0
2	6	11	.59346259	.5	.31999904	.10239939	.22139002	.80000001	0	0	1	0
2	6	12	.78792459	.5	.37572441	.14116883	.68673724	0	0	0	1	0
2	6	13	.9750309	1	.59812891	.35775819	1	.2	.47933885	1	1	1
2	7	1	.26618415	.19071724	.16085204	.02587338	.67224908	.15257378	.088265829	0	0	0
2	7	2	.19650503	.19071724	.049968503	.0024968514	.23316517	.22886069	0	0	0	0
2	7	3	.26618415	0	.17041667	.029041842	.7389105	0	.38143447	0	0	0
2	7	4	0	0	0	0	0	0	0	0	0	0
2	7	5	.2483013	.19071724	.018291878	.0003345928	.88893992	0	0	0	0	0
2	7	6	.38143447	.26971489	.16398016	.026889492	.35435158	.10171586	.22066456	0	0	1
2	7	7	.31047022	.19071724	.11900909	.014163164	.82258075	.07628689	.053589966	0	0	0
2	7	8	.23205924	0	.29496217	.08700268	.84665328	0	.13870345	0	0	0
2	7	9	.32434297	.19071724	.15084618	.02275457	.19136587	.30514759	.015761755	0	0	0
2	7	10	.18753091	0	0	0	.33953696	0	.056742322	0	0	0
2	7	11	.22636709	.19071724	.11682881	.01364897	.29602775	.30514759	0	0	0	0
2	7	12	.30054161	.19071724	.82197082	.67563605	.87127554	0	0	1	0	0
2	7	13	.37191039	.38143447	.28786233	.082864724	.36491197	.076286897	.18283637	0	0	1
2	8	1	.37585139	.26929229	.099461392	.009892568	.97634923	.21543384	.12463115	0	0	0
2	8	2	.27746466	.26929229	.049104363	.0024112384	.1155715	.32315078	0	0	0	0
2	8	3	.37585139	0	.082600616	.0068228617	.99216157	0	.53858459	0	0	0
2	8	4	0	0	1	1	1	0	0	1	0	0
2	8	5	.35060087	.26929229	.1627605	.026490979	.35539773	0	0	0	0	0
2	8	6	.53858459	.38083681	.31709811	.10055121	.89628434	.14362256	.31157786	0	0	1
2	8	7	.43838325	.26929229	.46225947	.21368381	.88227463	.10771692	.075668909	0	0	0
2	8	8	.32766712	0	.18414369	.0339089	.83118814	0	.19584896	0	0	0
2	8	9	.45797151	.26929229	.23759094	.056449454	.31473985	.4308677	.022255562	0	0	0
2	8	10	.26479322	0	.0062278765	.000038786446	.81218207	0	.080120027	0	0	0
2	8	11	.31962979	.26929229	.22339672	.049906094	.25072846	.4308677	0	0	0	0
2	8	12	.42436406	.26929229	.48717517	.23733965	.75283784	0	0	0	0	0
2	8	13	.52513665	.53858459	.24519013	.060118198	.86673456	.10771693	.25816453	0	0	1
2	9	1	.0057763564	.0041386792	.91260147	.83284146	.98712319	.003310943	.0019154217	0	0	0
2	9	2	.0042642774	.0041386792	.013678289	.00018709559	.033398595	.004966415	0	0	0	0
2	9	3	.0057763564	0	.82520294	.68095988	.97424638	0	.0082773585	1	0	0
2	9	4	0	0	0	0	0	0	0	0	0	0
2	9	5	.0053882878	.0041386792	.030728199	.00094422221	.23736434	0	0	0	0	0
2	9	6	.0082773585	.0058529759	.2127327	.045255203	.85242832	.0022072955	.0047885538	0	0	1
2	9	7	.006737391	.0041386792	.14032516	.019691151	.80799103	.0016554715	.0011629346	0	0	0
2	9	8	.0050358255	0	.15649731	.024491409	.70423818	0	.0030099484	0	0	0
2	9	9	.0070384378	.0041386792	.26903033	.072377317	.3158766	.0066218865	.0003420396	0	0	0
2	9	10	.0040695337	0	0	0	.81019151	0	.0012313426	0	0	0
2	9	11	.0049123019	.0041386792	.090386778	.0081697693	.18939583	.0066218865	0	0	0	0
2	9	12	.0065219337	.0041386792	.11098596	.012317883	.41967288	0	0	0	0	0
2	9	13	.0080706803	.0082773585	.26121387	.068232685	.84309071	.0016554716	.0039676595	0	0	1
2	10	1	.015185554	.010880238	.29457748	.086775891	.84214497	.0087041901	.0050354823	0	0	0
2	10	2	.011210426	.010880238	.053591769	.0028720777	.34605932	.013056287	0	0	0	0
2	10	3	.015185554	0	.29862764	.089178473	.89893442	0	.021760477	0	0	0
2	10	4	0	0	0	0	0	0	0	0	0	0
2	10	5	.014165354	.010880238	.017341435	.00030072537	.77863342	0	0	0	0	0
2	10	6	.021760477	.01538698	.44584236	.19877541	.69176525	.0058027939	.012588705	0	0	1
2	10	7	.017712032	.010880238	.25350404	.064264297	.91209924	.0043520951	.003057257	0	0	0
2	10	8	.013238761	0	.38788357	.15045367	.97823197	0	.0079129003	0	0	0
2	10	9	.018503459	.010880238	.37376583	.13970089	.26447606	.017408382	.00089919323	0	0	0
2	10	10	.010698461	0	0	0	.83702213	0	.0032370957	0	0	0
2	10	11	.012914028	.010880238	.23455065	.055014011	.4650456	.017408382	0	1	0	0
2	10	12	.017145615	.010880238	.5367462	.28809649	.79541278	0	0	0	0	0
2	10	13	.021217138	.021760477	.4905867	.24067532	.73825204	.0043520955	.010430641	0	0	1
2	11	1	.22446769	.16082798	.00040362825	1.6291577e-07	.70099407	.12866238	.074432783	0	0	0
2	11	2	.16570871	.16082798	.00016756539	2.8078160e-08	.76699978	.19299358	0	0	0	0
2	11	3	.22446769	0	.0008072565	6.5166307e-07	.77291286	0	.32165596	0	0	0
2	11	4	0	0	0	0	0	0	0	0	0	0
2	11	5	.20938744	.16082798	.32204255	.1037114	.71727556	0	0	0	0	0
2	11	6	.32165596	.22744511	.00050901185	2.5909307e-07	.38255474	.085774928	.18608195	0	0	1
2	11	7	.26181325	.16082798	.17491068	.030593745	.81712496	.064331189	.045191333	0	0	0
2	11	8	.19569086	0	.01172784	.00013754223	.98417479	0	.11696581	0	0	0
2	11	9	.27351183	.16082798	.01569275	.00024626241	.23478529	.25732476	.013291568	0	0	0
2	11	10	.15814102	0	.35258368	.12431525	.88325578	0	.047849648	1	0	0
2	11	11	.19089076	.16082798	.004497915	.00002023124	.29607061	.25732476	0	0	0	0
2	11	12	.25344065	.16082798	.00099860167	9.9720523e-07	.40777582	0	0	0	0	0
2	11	13	.3136245	.32165596	.00067581888	4.5673116e-07	.6593411	.064331189	.1541822	0	0	1
2	12	1	.30024597	.21512206	.15010971	.022532925	.83855742	.17209764	.099560626	0	0	0
2	12	2	.22165048	.21512206	.006579983	.000043296175	0	.25814649	0	0	0	0
2	12	3	.30024597	0	.12961651	.016800441	.82363486	0	.43024412	0	0	0
2	12	4	0	0	0	0	0	0	0	0	0	0
2	12	5	.28007478	.21512206	.0043392107	.000018828749	.094612263	0	0	0	0	0
2	12	6	.43024412	.30422854	.41412303	.17149788	.9212563	.11473177	.24890155	0	0	1
2	12	7	.35019904	.21512206	.085275531	.0072719161	.40592766	.086048819	.060447522	0	0	0
2	12	8	.26175433	0	.071014129	.0050430065	.36277854	0	.15645242	0	0	0
2	12	9	.36584699	.21512206	.61684006	.38049167	.4576419	.34419531	.017778683	1	0	0
2	12	10	.211528	0	0	0	.71505547	0	.064003259	0	0	0
2	12	11	.25533378	.21512206	.065344088	.00426985	.15437225	.34419531	0	0	0	0
2	12	12	.33899993	.21512206	.16189873	.0262112	.27537775	0	0	0	0	0
2	12	13	.41950133	.43024412	.24823804	.061622124	.81936657	.086048827	.20623273	0	0	1
3	1	1	.329283	.49040154	.00070688716	4.9968946e-07	.34627271	.39232126	0	0	0	0
3	1	2	.49040154	0	.088177137	.0077752075	.34627271	0	.49040154	0	0	0
3	1	3	.16111854	0	.0028525549	8.1370690e-06	.023162052	0	.044581961	1	0	0
3	1	4	.38727701	0	.003108673	9.6638478e-06	.31291926	0	.26749176	0	0	0
3	1	5	.44241968	0	.0031424332	9.8748869e-06	.76434773	0	.22290981	0	0	1
3	1	6	.12768342	.49040154	.13626947	.018569367	.17313635	.39232126	0	0	0	0
3	1	7	0	0	0	0	0	0	.044581961	0	0	0
3	2	1	.62063056	.92430574	.0052469224	.000027530194	.078660011	.73944461	0	0	0	0
3	2	2	.92430574	0	.068481393	.0046897014	.078660011	0	.92430574	0	0	0
3	2	3	.3036752	0	0	0	0	0	.084027797	0	0	0
3	2	4	.72993726	0	.0027420099	7.5186185e-06	.045414377	0	.50416678	0	0	0
3	2	5	.83386981	0	.0038874906	.000015112583	.27094004	0	.42013898	0	0	1
3	2	6	.24065691	.92430574	.05513873	.0030402795	.060507704	.73944461	0	1	0	0
3	2	7	0	0	0	0	0	0	.084027797	0	0	0
3	3	1	.61820287	.92069018	.0058811237	.000034587618	.65343928	.73655212	0	0	0	0
3	3	2	.92069018	0	.34737995	.12067283	.65343928	0	.92069018	1	0	0
3	3	3	.30248731	0	0	0	0	0	.083699107	0	0	0
3	3	4	.72708195	0	.0030734397	9.4460320e-06	.24522118	0	.50219464	0	0	0
3	3	5	.83060795	0	.015686553	.00024606794	.38934091	0	.41849554	0	0	1
3	3	6	.23971553	.92069018	.28950322	.08381211	.21236777	.73655212	0	0	0	0
3	3	7	0	0	.04699409	.0022084445	0	0	.083699107	0	0	0
3	4	1	.54604501	.81322545	.0032185472	.000010359046	.041109614	.65058035	0	0	0	0
3	4	2	.81322545	0	.01029525	.00010599216	.041109614	0	.81322545	0	0	0
3	4	3	.26718041	0	0	0	.054812811	0	.073929586	0	0	0
3	4	4	.64221555	0	.88848078	.78939807	.75463998	0	.44357753	1	0	0
3	4	5	.73365784	0	.035394143	.0012527454	.054812811	0	.36964792	0	0	1
3	4	6	.21173547	.81322545	.01837983	.00033781814	.020554807	.65058035	0	0	0	0
3	4	7	0	0	0	0	0	0	.073929586	0	0	0
3	5	1	.67145592	1	0	0	.0092980573	.80000001	0	0	1	0
3	5	2	1	0	.036035553	.0012985611	.0092980573	0	1	0	1	0
3	5	3	.32854411	0	0	0	0	0	.090909094	0	1	0
3	5	4	.78971404	0	0	0	.06441883	0	.54545456	0	1	0
3	5	5	.90215796	0	.6926229	.47972649	.98702449	0	.45454547	1	1	1
3	5	6	.26036504	1	0	0	.0046490286	.80000001	0	0	1	0
3	5	7	0	0	0	0	0	0	.090909094	0	1	0
3	6	1	.071524613	.10652168	0	0	0	.085217342	0	0	0	0
3	6	2	.10652168	0	.0017613763	3.1024463e-06	0	0	.10652168	0	0	0
3	6	3	.034997068	0	0	0	0	0	.0096837888	0	0	0
3	6	4	.084121667	0	0	0	0	0	.058102734	0	0	0
3	6	5	.096099384	0	0	0	.96152395	0	.048418947	0	0	1
3	6	6	.027734522	.10652168	0	0	0	.085217342	0	0	0	0
3	6	7	0	0	.41630158	.173307	0	0	.0096837888	1	0	0
3	7	1	0	0	.51162428	.2617594	0	0	0	1	0	0
3	7	2	0	0	0	0	0	0	0	0	0	0
3	7	3	0	0	0	0	0	0	0	0	0	0
3	7	4	0	0	.0018983674	3.6037989e-06	.03734152	0	0	0	0	0
3	7	5	0	0	0	0	.9950372	0	0	0	0	1
3	7	6	0	0	0	0	0	0	0	0	0	0
3	7	7	0	0	.61043197	.3726272	0	0	0	0	0	0
4	1	1	.66137934	0	.6342839	.40231606	.94609982	0	.099459536	1	1	1
4	1	2	.71362239	.47740579	.18086928	.032713696	.28989318	0	.079567634	0	1	0
4	1	3	.92556524	.67515373	.29285222	.085762426	.96318465	.38192463	.099459536	0	1	1
4	1	4	.62339854	.67515373	.40209207	.16167803	.22358423	.12730822	.15913527	0	1	0
4	1	5	.72363681	.67515373	.15112041	.022837378	.6556378	.38192466	.039783817	0	1	1
4	1	6	.79603136	0	.86683446	.75140196	.96916115	0	.95481157	1	1	1
4	1	7	0	0	0	0	0	0	0	0	1	0
4	1	8	.24450803	0	.027772566	.00077131542	.10313275	0	.039783817	0	1	0
4	1	9	.95481157	.67515373	.2460584	.060544737	.9848178	.50923288	.079567634	0	1	1
4	1	10	.56382352	0	.241197	.058175996	.97843891	0	.17902717	0	1	0
4	1	11	.50315726	0	.30400789	.092420794	.23624893	0	.33816242	0	1	0
4	1	12	.72414201	.95481157	.33803752	.11426937	.31335258	.26734725	.17902717	0	1	1
4	2	1	.66525483	0	.46283925	.21422017	.95539963	0	.10004234	0	1	1
4	2	2	.71780401	.48020327	.18477196	.034140676	.26257852	0	.080033876	0	1	0
4	2	3	.93098879	.67910993	.39233398	.15392596	.96049911	.3841626	.10004234	0	1	1
4	2	4	.62705147	.67910993	.26003695	.067619212	.27472195	.12805422	.16006775	0	1	0
4	2	5	.72787708	.67910993	.34370902	.11813589	.40658647	.38416263	.040016938	0	1	1
4	2	6	.8006959	0	.74823207	.55985123	.98956048	0	.96040654	0	1	1
4	2	7	0	0	0	0	0	0	0	0	1	0
4	2	8	.24594077	0	.030238071	.00091434096	.18548355	0	.040016938	0	1	0
4	2	9	.96040654	.67910993	.47222087	.22299255	.95355338	.51221687	.080033876	0	1	1
4	2	10	.56712735	0	.44877127	.20139565	.92548966	0	.18007623	0	1	0
4	2	11	.50610566	0	.41789755	.17463836	.34177834	0	.34014398	0	1	0
4	2	12	.72838527	.96040654	.56831479	.32298172	1	.26891384	.18007623	1	1	1
4	3	1	0	0	.010791213	.00011645028	0	0	0	0	0	1
4	3	2	0	0	.39833906	.158674	.83554566	0	0	1	0	0
4	3	3	0	0	.0038971626	.000015187877	.0050265412	0	0	0	0	1
4	3	4	0	0	.008276497	.000068500405	0	0	0	0	0	0
4	3	5	0	0	.00069672056	4.8541955e-07	0	0	0	0	0	1
4	3	6	0	0	.013935243	.00019419099	0	0	0	0	0	1
4	3	7	0	0	0	0	0	0	0	0	0	0
4	3	8	0	0	0	0	0	0	0	0	0	0
4	3	9	0	0	.0019300779	3.7252007e-06	.010476039	0	0	0	0	1
4	3	10	0	0	.0034631663	.000011993521	0	0	0	0	0	0
4	3	11	0	0	.0042940881	.000018439192	0	0	0	0	0	0
4	3	12	0	0	.033239536	.0011048667	.060861398	0	0	0	0	1
4	4	1	.69268042	0	.066297896	.0043954109	.8612774	0	.10416666	0	1	1
4	4	2	.74739599	.5	.042292342	.0017886421	.20117243	0	.083333336	0	1	0
4	4	3	.96936953	.70710677	.68172622	.46475065	.98041177	.40000001	.10416666	1	1	1
4	4	4	.65290213	.70710677	.13898058	.019315602	.30423844	.13333334	.16666667	0	1	0
4	4	5	.75788438	.70710677	.70371419	.49521366	1	.40000004	.041666668	1	1	1
4	4	6	.83370519	0	.42302305	.17894849	.933833	0	1	0	1	1
4	4	7	0	0	0	0	0	0	0	0	1	0
4	4	8	.25607988	0	0	0	.017148202	0	.041666668	0	1	0
4	4	9	1	.70710677	.85322392	.72799104	.95549852	.53333336	.083333336	1	1	1
4	4	10	.59050763	0	.71697575	.51405424	.94974649	0	.1875	0	1	0
4	4	11	.52697021	0	.34242865	.11725739	.35003617	0	.35416666	0	1	0
4	4	12	.75841355	1	.18844981	.035513334	.2954908	.28	.1875	0	1	1
